작성월	지역코드	지역명	상권코드	상권명	총건물수	1층생활시설수	2층생활시설수	문화집회시설수	종교시설수	판매시설수	의료시설수	아동노인복지시설수	수련시설수	운동시설수	숙박시설수	여가및오락시설수	총가스사용량	상업용가스사용량	총전기사용량
202303	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	839965	22769	25635.471
202306	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	858258	22305	25528.457
202307	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	867866	25274	27171.719
202308	11440	마포구	9140	디지털미디어시티	179.0	14.0	54.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	584377	160186	6670.373
202310	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	834441	23216	21163.04
202312	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	882977	27639	21919.617
202401	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	964646	20858	22547.991
202402	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	805735	16368	20706.25
202403	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	912483	21528	21773.883
202404	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	871085	22347	21306.732
202406	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	796861	25621	22415.755
202407	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	899838	25469	24273.887
202408	11440	마포구	9140	디지털미디어시티	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	849190	23420	24591.741
202409	11440	마포구	9140	디지털미디어시티	153.0	10.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	553458	132655	5654.249
202410	11440	마포구	9140	디지털미디어시티	153.0	10.0	49.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	527068	164447	5211.186
202208	11440	마포구	9141	마포역_1	196.0	48.0	38.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	993410	436622	1769.101
202210	11440	마포구	9141	마포역_1	196.0	47.0	39.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	806207	518388	1218.742
202211	11440	마포구	9141	마포역_1	197.0	48.0	39.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1131421	658811	1234.857
202212	11440	마포구	9141	마포역_1	197.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2988508	1186392	1779.203
202301	11440	마포구	9141	마포역_1	197.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2654889	1098368	1732.2
202303	11440	마포구	9141	마포역_1	197.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	950228	519638	1390.564
202306	11440	마포구	9141	마포역_1	197.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	923031	486382	1669.819
202307	11440	마포구	9141	마포역_1	197.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1192217	493740	1955.221
202308	11440	마포구	9141	마포역_1	10.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	853	853	8.769
202309	11440	마포구	9141	마포역_1	10.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	802	802	7.133
202310	11440	마포구	9141	마포역_1	198.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	777727	503163	1191.364
202312	11440	마포구	9141	마포역_1	198.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2323250	1042511	1602.757
202401	11440	마포구	9141	마포역_1	198.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2530037	1044891	1710.129
202402	11440	마포구	9141	마포역_1	198.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1978405	877602	1462.331
202403	11440	마포구	9141	마포역_1	198.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1647491	799747	1337.152
202404	11440	마포구	9141	마포역_1	198.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	950672	586715	1196.961
202405	11440	마포구	9141	마포역_1	198.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	872679	502247	1296.768
202406	11440	마포구	9141	마포역_1	198.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1022154	475178	1597.028
202407	11440	마포구	9141	마포역_1	198.0	48.0	40.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1014427	447268	1907.177
202409	11440	마포구	9141	마포역_1	9.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	755	755	8.051
202410	11440	마포구	9141	마포역_1	9.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1856	1856	5.739
202207	11440	마포구	9142	마포역_2	53.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2366666	288030	4258.361
202210	11440	마포구	9142	마포역_2	53.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1250640	281038	2856.348
202210	11440	마포구	9142	마포역_2	53.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1250640	281038	2856.348
202212	11440	마포구	9142	마포역_2	53.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5533289	636209	3827.818
202301	11440	마포구	9142	마포역_2	53.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5547931	521182	3527.458
202303	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1598034	295831	2916.673
202303	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3326013	395869	2958.616
202306	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1719353	233113	3543.006
202307	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2237736	245459	4292.23
202308	11440	마포구	9142	마포역_2	163.0	9.0	23.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	293196	35579	621.384
202309	11440	마포구	9142	마포역_2	162.0	9.0	23.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	285965	38225	548.021
202310	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1075306	256360	2819.101
202311	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2837443	421256	3090.736
202312	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5027512	556960	3610.735
202401	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	6075316	551580	3947.445
202403	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3776648	443925	3115.177
202404	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2029616	304501	2776.239
202405	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1408960	257186	2864.647
202407	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2238364	226279	4379.723
202408	11440	마포구	9142	마포역_2	52.0	12.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2926342	215535	4994.052
202409	11440	마포구	9142	마포역_2	144.0	6.0	19.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	274527	25360	568.322
202410	11440	마포구	9142	마포역_2	144.0	6.0	19.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	302955	35441	397.548
202207	11440	마포구	9143	신촌역_1	206.0	51.0	65.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	451957	300781	2676.922
202208	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	466107	291414	2822.213
202210	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	724212	440636	1919.698
202210	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	724212	440636	1919.698
202211	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	1085304	674237	1865.84
202212	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	2185955	1248692	2424.569
202301	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	1451042	863940	2466.278
202303	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	763938	475524	1801.422
202303	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	628112	362105	1847.584
202303	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	1080064	641354	1912.557
202306	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	540134	312658	2190.445
202307	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	512040	308745	2534.937
202309	11440	마포구	9143	신촌역_1	106.0	13.0	15.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	98499	50350	280.726
202310	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	686201	380368	1815.704
202311	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	1378796	757165	1925.808
202312	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	1956967	1005762	2297.147
202401	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	1935754	1018003	2575.726
202402	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	1534484	820999	2283.34
202404	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	747442	412244	1794.29
202406	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	546101	302005	2125.263
202407	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	495145	286647	2480.517
202408	11440	마포구	9143	신촌역_1	207.0	51.0	66.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1.0	447868	255142	2957.334
202409	11440	마포구	9143	신촌역_1	94.0	13.0	15.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	72298	57025	341.495
202410	11440	마포구	9143	신촌역_1	94.0	13.0	15.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	107561	82812	249.788
202207	11440	마포구	9144	홍대입구역_1	92.0	10.0	45.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	387785	150671	876.068
202208	11440	마포구	9144	홍대입구역_1	92.0	10.0	45.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	400747	156894	970.235
202210	11440	마포구	9144	홍대입구역_1	91.0	10.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	243074	205154	650.058
202210	11440	마포구	9144	홍대입구역_1	91.0	10.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	243074	205154	650.058
202211	11440	마포구	9144	홍대입구역_1	91.0	10.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	354886	279248	659.788
202301	11440	마포구	9144	홍대입구역_1	90.0	10.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	692079	447301	1091.974
202303	11440	마포구	9144	홍대입구역_1	90.0	10.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	236275	196034	647.527
202303	11440	마포구	9144	홍대입구역_1	90.0	10.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	209213	163775	590.075
202303	11440	마포구	9144	홍대입구역_1	90.0	10.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	423756	299602	782.147
202306	11440	마포구	9144	홍대입구역_1	90.0	10.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	277141	133755	748.537
202308	11440	마포구	9144	홍대입구역_1	101.0	19.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	299170	299170	1495.399
202310	11440	마포구	9144	홍대입구역_1	90.0	10.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	222777	180527	676.585
202311	11440	마포구	9144	홍대입구역_1	90.0	10.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	438286	308806	698.433
202312	11440	마포구	9144	홍대입구역_1	90.0	9.0	45.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	727864	429461	956.044
202401	11440	마포구	9144	홍대입구역_1	90.0	9.0	45.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	821879	470941	1161.366
202402	11440	마포구	9144	홍대입구역_1	90.0	9.0	45.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	631324	398303	1123.692
202403	11440	마포구	9144	홍대입구역_1	90.0	9.0	45.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	469476	308220	880.9
202404	11440	마포구	9144	홍대입구역_1	90.0	9.0	45.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	295310	227020	720.901
202405	11440	마포구	9144	홍대입구역_1	90.0	9.0	45.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	237819	184755	645.234
202406	11440	마포구	9144	홍대입구역_1	90.0	9.0	45.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	346405	159528	776.719
202407	11440	마포구	9144	홍대입구역_1	91.0	9.0	46.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	391770	146407	954.755
202408	11440	마포구	9144	홍대입구역_1	91.0	9.0	46.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	433686	139500	1121.645
202409	11440	마포구	9144	홍대입구역_1	82.0	15.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187573	187573	1221.271
202410	11440	마포구	9144	홍대입구역_1	82.0	15.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236762	236762	921.539
202207	11440	마포구	9145	홍대입구역_2	98.0	9.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213011	131671	629.004
202210	11440	마포구	9145	홍대입구역_2	97.0	9.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176169	142049	566.293
202210	11440	마포구	9145	홍대입구역_2	97.0	9.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176169	142049	566.293
202211	11440	마포구	9145	홍대입구역_2	97.0	9.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266995	205732	488.471
202212	11440	마포구	9145	홍대입구역_2	97.0	9.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	542778	336924	554.967
202301	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	554618	397123	797.731
202301	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	678316	470265	826.986
202303	11440	마포구	9145	홍대입구역_2	98.0	9.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	372955	277324	616.014
202303	11440	마포구	9145	홍대입구역_2	98.0	9.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207722	140975	471.991
202303	11440	마포구	9145	홍대입구역_2	98.0	9.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	248337	202545	530.753
202306	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205680	132003	561.208
202307	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204134	110678	637.974
202308	11440	마포구	9145	홍대입구역_2	77.0	21.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267479	267479	1089.426
202309	11440	마포구	9145	홍대입구역_2	77.0	22.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253408	253408	996.941
202310	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159987	122376	598.999
202311	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	282735	186893	482.58
202312	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500941	321189	616.138
202401	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	615057	392559	741.688
202402	11440	마포구	9145	홍대입구역_2	96.0	9.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	517496	353448	797.778
202404	11440	마포구	9145	홍대입구역_2	96.0	9.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288016	213369	572.631
202405	11440	마포구	9145	홍대입구역_2	96.0	9.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208461	134437	475.864
202406	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210618	118077	531.105
202407	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235286	121808	678.865
202408	11440	마포구	9145	홍대입구역_2	97.0	9.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221039	104339	806.017
202409	11440	마포구	9145	홍대입구역_2	60.0	19.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212507	212507	897.868
202410	11440	마포구	9145	홍대입구역_2	60.0	19.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238440	238440	657.975
202207	11440	마포구	9146	홍대입구역_3	49.0	7.0	24.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	699167	481295	1083.677
202208	11440	마포구	9146	홍대입구역_3	49.0	7.0	25.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	649426	495561	1141.896
202210	11440	마포구	9146	홍대입구역_3	48.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	428515	256462	794.436
202211	11440	마포구	9146	홍대입구역_3	48.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	490730	207538	732.559
202212	11440	마포구	9146	홍대입구역_3	49.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1166328	423247	1004.263
202301	11440	마포구	9146	홍대입구역_3	49.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1003711	344510	1032.746
202301	11440	마포구	9146	홍대입구역_3	49.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1347648	490081	1178.511
202303	11440	마포구	9146	홍대입구역_3	49.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	694878	236072	824.653
202303	11440	마포구	9146	홍대입구역_3	49.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	526232	307538	786.952
202303	11440	마포구	9146	홍대입구역_3	49.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	482525	192718	714.926
202306	11440	마포구	9146	홍대입구역_3	49.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	572254	427195	914.109
202307	11440	마포구	9146	홍대입구역_3	50.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	655916	522616	1091.002
202308	11440	마포구	9146	홍대입구역_3	65.0	8.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62060	54721	252.429
202309	11440	마포구	9146	홍대입구역_3	65.0	8.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72040	56715	242.393
202310	11440	마포구	9146	홍대입구역_3	50.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	460704	293706	892.413
202311	11440	마포구	9146	홍대입구역_3	50.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	628274	305678	884.006
202312	11440	마포구	9146	홍대입구역_3	50.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1041302	413630	1081.745
202402	11440	마포구	9146	홍대입구역_3	50.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	904710	330840	1089.372
202404	11440	마포구	9146	홍대입구역_3	50.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	573239	272734	851.139
202405	11440	마포구	9146	홍대입구역_3	51.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	539386	313764	855.666
202406	11440	마포구	9146	홍대입구역_3	51.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	580219	415795	997.432
202408	11440	마포구	9146	홍대입구역_3	51.0	7.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	767986	585041	1369.535
202409	11440	마포구	9146	홍대입구역_3	61.0	6.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68247	49925	245.261
202410	11440	마포구	9146	홍대입구역_3	61.0	6.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84412	63238	165.242
202207	11440	마포구	9147	홍익대학교	1518.0	221.0	843.0	1.0	3.0	3.0	0.0	3.0	0.0	0.0	6.0	0.0	5073546	3992994	12840.174
202208	11440	마포구	9147	홍익대학교	1520.0	221.0	849.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	4849294	3796085	14888.574
202210	11440	마포구	9147	홍익대학교	1516.0	222.0	850.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	4424038	3782601	10269.01
202210	11440	마포구	9147	홍익대학교	1516.0	222.0	850.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	4424038	3782601	10269.01
202211	11440	마포구	9147	홍익대학교	1515.0	221.0	849.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	5446334	4453907	8897.859
202212	11440	마포구	9147	홍익대학교	1516.0	221.0	852.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	9169066	6693861	11011.101
202301	11440	마포구	9147	홍익대학교	1515.0	222.0	852.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	8789828	6557238	13749.538
202303	11440	마포구	9147	홍익대학교	1512.0	221.0	852.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	6298622	4949890	10431.114
202303	11440	마포구	9147	홍익대학교	1513.0	221.0	853.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	5133402	4262726	9207.109
202306	11440	마포구	9147	홍익대학교	1515.0	219.0	856.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	4706068	3896560	11339.758
202307	11440	마포구	9147	홍익대학교	1518.0	221.0	858.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	5205141	4173064	13865.241
202308	11440	마포구	9147	홍익대학교	1303.0	109.0	458.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	3061631	930043	6026.418
202309	11440	마포구	9147	홍익대학교	1304.0	109.0	460.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2662957	939427	5588.398
202310	11440	마포구	9147	홍익대학교	1522.0	222.0	862.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	4340086	3832774	11460.225
202312	11440	마포구	9147	홍익대학교	1523.0	222.0	867.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	5.0	0.0	8451032	6379485	12354.263
202401	11440	마포구	9147	홍익대학교	1524.0	222.0	869.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	5.0	0.0	9975968	7510901	14864.171
202402	11440	마포구	9147	홍익대학교	1526.0	222.0	871.0	1.0	3.0	2.0	0.0	3.0	0.0	0.0	5.0	0.0	8697092	6694563	14281.199
